지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),지면온도(°C),5cm 지중온도(°C)
119,수원,2019-01-12 09:00,1.1,0,0,78,5.2,1018.9,0,.11,8,3,10,-.8,
119,수원,2019-01-12 10:00,3.8,1,270,60,4.8,1019.4,.4,.5,8,2,10,-.2,
119,수원,2019-01-12 11:00,4.4,1,160,55,4.6,1019.1,.5,.82,3,3,34,.5,
119,수원,2019-01-12 12:00,6.8,1.4,230,46,4.5,1018.4,1,1.29,0,0,,3.4,
119,수원,2019-01-12 13:00,7.6,1.6,200,46,4.8,1017.8,1,1.41,4,4,8,2.1,
119,수원,2019-01-12 14:00,7.4,2.9,270,42,4.3,1017.3,.8,1.24,7,7,10,2.5,
119,수원,2019-01-12 15:00,7.8,2,270,42,4.4,1017.3,.7,1.01,8,8,11,2.3,
119,수원,2019-01-12 16:00,6.1,3.4,290,46,4.3,1018.4,.1,.52,7,7,15,1.5,
119,수원,2019-01-12 17:00,4.8,1.9,270,51,4.4,1019.3,0,.16,8,8,15,.3,
119,수원,2019-01-12 18:00,3.7,2,290,54,4.3,1019.7,0,0,4,4,15,-.7,
119,수원,2019-01-12 19:00,2.6,1.9,270,54,4,1019.7,,,0,0,,-.3,
119,수원,2019-01-12 20:00,1.7,2.6,290,57,3.9,1019.7,,,0,0,,-.5,
119,수원,2019-01-12 21:00,1.1,.7,360,60,4,1019.8,,,0,0,,-1,
119,수원,2019-01-12 22:00,-1.3,.4,0,72,4,1020,,,0,0,,-1.7,
119,수원,2019-01-12 23:00,-2.2,.2,0,79,4.1,1020.1,,,0,0,,-2.2,
119,수원,2019-01-13 00:00,-2.8,.2,0,82,4.1,1020.3,,,0,0,,-2.7,
119,수원,2019-01-13 01:00,-2.8,1.2,340,82,4.1,1020.7,,,0,0,,-3.1,
119,수원,2019-01-13 02:00,-3.5,.9,270,88,4.2,1021.3,,,0,0,,-3.6,
119,수원,2019-01-13 03:00,-4,.4,0,91,4.2,1021.5,,,0,0,,-4,
119,수원,2019-01-13 04:00,-4.5,.1,0,92,4,1021.2,,,0,0,,-4.4,
119,수원,2019-01-13 05:00,-4.8,.1,0,94,4,1020.8,,,0,0,,-4.7,
119,수원,2019-01-13 06:00,-4.9,.1,0,96,4.1,1020.9,,,0,0,,-5.1,
119,수원,2019-01-13 07:00,-5.5,.5,200,97,3.9,1020.9,,,0,0,,-5.4,
119,수원,2019-01-13 08:00,-5,.2,0,98,4.2,1021.7,0,0,0,0,,-5.6,
119,수원,2019-01-13 09:00,-2.7,.1,0,98,4.9,1022.2,.7,.3,0,0,,-4.4,
119,수원,2019-01-13 10:00,.6,.3,0,72,4.6,1022.5,1,.95,0,0,,-2.1,
119,수원,2019-01-13 11:00,3.1,1,250,57,4.3,1022.4,1,1.37,0,0,,-.3,
119,수원,2019-01-13 12:00,5.4,1.5,320,48,4.3,1021.7,1,1.57,0,0,,1,
119,수원,2019-01-13 13:00,6.7,1.2,270,39,3.8,1020.8,1,1.7,0,0,,.3,
119,수원,2019-01-13 14:00,7.2,1.3,230,38,3.8,1020.6,1,1.58,0,0,,1.6,
119,수원,2019-01-13 15:00,7.7,1.8,290,32,3.4,1020.7,1,1.28,0,0,,.7,
119,수원,2019-01-13 16:00,5.8,2.9,250,36,3.3,1020.6,1,.89,0,0,,-.1,
119,수원,2019-01-13 17:00,4.3,2.4,250,44,3.6,1021,1,.38,0,0,,-.2,
119,수원,2019-01-13 18:00,2.6,1.9,270,69,5.1,1021.4,0,.04,0,0,,-.4,
119,수원,2019-01-13 19:00,1.9,1.9,290,81,5.7,1021.9,,,0,0,,-.9,
119,수원,2019-01-13 20:00,1.3,2.2,290,85,5.7,1022.1,,,0,0,,-1.5,
119,수원,2019-01-13 21:00,.5,1.8,320,90,5.7,1022,,,0,0,,-2.2,
119,수원,2019-01-13 22:00,-.1,1,290,93,5.6,1022.3,,,0,0,,-2.7,
119,수원,2019-01-13 23:00,-1.9,.1,0,96,5.1,1022.6,,,0,0,,-3.2,
119,수원,2019-01-14 00:00,-2.8,0,0,99,4.9,1022.6,,,0,0,,-3.7,
119,수원,2019-01-14 01:00,-2.9,.5,180,100,4.9,1022.5,,,0,0,,-4,
119,수원,2019-01-14 02:00,-3.3,0,0,100,4.8,1022.6,,,0,0,,-4.3,
119,수원,2019-01-14 03:00,-3.6,.2,0,99,4.6,1022.8,,,0,0,,-4.6,
119,수원,2019-01-14 04:00,-4.1,0,0,100,4.5,1022.2,,,0,0,,-4.9,
119,수원,2019-01-14 05:00,-4.1,0,0,100,4.5,1022.2,,,0,0,,-5.1,
119,수원,2019-01-14 06:00,-4.3,.2,0,100,4.4,1022.4,,,0,0,,-5.2,
119,수원,2019-01-14 07:00,-4.3,.3,0,100,4.4,1022.7,,,0,0,,-5.5,
119,수원,2019-01-14 08:00,-3.5,.2,0,100,4.7,1023.2,0,0,10,10,1,-3.3,
119,수원,2019-01-14 09:00,-2.1,1.1,140,100,5.2,1023.4,0,.05,10,10,1,-2,
119,수원,2019-01-14 10:00,-1.6,.2,0,100,5.4,1024,0,.15,10,10,1,-1,
119,수원,2019-01-14 11:00,-.6,.9,180,100,5.8,1024,0,.37,10,10,1,-.3,
119,수원,2019-01-14 12:00,.3,1.3,200,100,6.2,1023.3,0,.84,6,6,8,.5,
119,수원,2019-01-14 13:00,2.3,1.5,160,85,6.1,1021.7,0,1.05,7,7,6,1.9,
119,수원,2019-01-14 14:00,3.3,1.7,160,72,5.6,1020.9,0,1.04,9,8,6,2.5,
119,수원,2019-01-14 15:00,4.1,.8,200,65,5.3,1021,0,.85,8,0,,2.1,
119,수원,2019-01-14 16:00,4.6,.8,230,63,5.4,1021,0,.67,8,0,,1.3,
119,수원,2019-01-14 17:00,4,1.2,200,64,5.2,1020.6,0,.25,9,0,,-.1,
119,수원,2019-01-14 18:00,3,1.7,270,70,5.3,1020.5,0,.02,8,0,,-.2,
119,수원,2019-01-14 19:00,2.7,1,270,72,5.4,1020.8,,,9,9,9,-.2,
119,수원,2019-01-14 20:00,2.3,.7,270,74,5.4,1020.8,,,8,8,9,-.3,
119,수원,2019-01-14 21:00,.6,0,0,85,5.4,1020.2,,,8,8,10,-.3,
119,수원,2019-01-14 22:00,1.3,.3,0,84,5.6,1019.8,,,9,9,7,-.4,
119,수원,2019-01-14 23:00,1.8,1,180,79,5.5,1019.7,,,10,10,7,-.3,
119,수원,2019-01-15 00:00,1.6,1.1,160,79,5.4,1019.3,,,9,9,,-.3,
119,수원,2019-01-15 01:00,1.5,.2,0,79,5.4,1018.8,,,10,10,8,-.3,
119,수원,2019-01-15 02:00,1.4,.1,0,79,5.4,1019,,,10,10,7,-.3,
119,수원,2019-01-15 03:00,2.1,1.2,270,79,5.6,1019.4,,,10,7,8,-.3,
119,수원,2019-01-15 04:00,1.7,1.3,290,79,5.5,1019.1,,,10,8,9,-.4,
119,수원,2019-01-15 05:00,1.4,2.9,320,79,5.4,1018.4,,,9,9,8,-.8,
119,수원,2019-01-15 06:00,0,2,290,79,4.8,1018.4,,,0,0,,-1.9,
119,수원,2019-01-15 07:00,-1.5,1.1,290,84,4.6,1018.8,,,0,0,,-2.8,
119,수원,2019-01-15 08:00,-1.8,1.2,270,85,4.6,1018.8,0,0,0,0,,-3.3,
119,수원,2019-01-15 09:00,.1,.1,0,80,4.9,1019,0,.21,7,7,11,-1.7,
119,수원,2019-01-15 10:00,1,1.6,290,71,4.7,1019.5,0,.22,9,9,9,-.5,
119,수원,2019-01-15 11:00,2.4,3.3,320,66,4.8,1019.6,.1,.68,8,8,7,-.2,
119,수원,2019-01-15 12:00,1.8,2.8,290,65,4.5,1019,0,.61,8,8,6,.3,
119,수원,2019-01-15 13:00,1.9,3.9,290,62,4.3,1019,0,.38,8,8,8,.6,
119,수원,2019-01-15 14:00,3,4,270,49,3.7,1018.5,.7,1.15,4,4,8,1.5,
119,수원,2019-01-15 15:00,2.2,5.5,290,45,3.2,1018.5,1,1.38,1,1,8,0,
119,수원,2019-01-15 16:00,.5,5.8,320,47,3,1019,.8,.84,5,5,13,-.2,
119,수원,2019-01-15 17:00,-1.6,5.1,290,45,2.4,1019.5,.9,.34,3,1,13,-1.2,
119,수원,2019-01-15 18:00,-2.8,4.5,290,47,2.3,1020.2,.1,.03,2,0,,-2.9,
119,수원,2019-01-15 19:00,-3.7,4,270,52,2.4,1021.4,,,3,0,,-3.7,
119,수원,2019-01-15 20:00,-4.6,3.1,290,57,2.5,1022.2,,,0,0,,-4.5,
119,수원,2019-01-15 21:00,-5.3,2.7,290,56,2.3,1022.6,,,0,0,,-5.2,
119,수원,2019-01-15 22:00,-5.9,2.4,290,56,2.2,1023.1,,,8,0,,-5.7,
119,수원,2019-01-15 23:00,-6.4,2.5,290,58,2.2,1023.5,,,0,0,,-6.2,
119,수원,2019-01-16 00:00,-6.7,2.4,290,57,2.1,1023.4,,,0,0,,-6.6,
119,수원,2019-01-16 01:00,-7.2,1.2,320,57,2,1023.7,,,0,0,,-7,
119,수원,2019-01-16 02:00,-7.3,2.4,290,57,2,1023.8,,,0,0,,-7.4,
119,수원,2019-01-16 03:00,-7.7,2.2,290,58,2,1024.1,,,0,0,,-7.7,
119,수원,2019-01-16 04:00,-8,1.7,290,58,1.9,1023.9,,,0,0,,-8,
119,수원,2019-01-16 05:00,-8.4,2.4,320,55,1.8,1023.7,,,0,0,,-8.5,
119,수원,2019-01-16 06:00,-8.6,1.3,320,51,1.6,1023.7,,,0,0,,-8.8,
119,수원,2019-01-16 07:00,-9.4,.9,290,56,1.7,1024.1,,,2,0,,-8.8,
119,수원,2019-01-16 08:00,-9.1,1.9,320,55,1.7,1024.2,0,.01,4,0,,-8.6,
119,수원,2019-01-16 09:00,-7.2,.7,290,50,1.8,1024.2,.8,.28,6,0,,-7,
119,수원,2019-01-16 10:00,-6,1.3,270,45,1.8,1024.6,.8,.73,6,0,,-4.3,
119,수원,2019-01-16 11:00,-5.3,1.9,250,38,1.6,1025.3,.9,1.04,8,0,,-1.5,
119,수원,2019-01-16 12:00,-3.5,2.7,290,33,1.6,1024.7,1,1.52,5,0,,-.4,
119,수원,2019-01-16 13:00,-2,3.4,290,27,1.4,1023.8,1,1.85,1,0,,-2.5,
119,수원,2019-01-16 14:00,-1,2.9,270,29,1.6,1022.9,1,1.87,0,0,,-.8,
119,수원,2019-01-16 15:00,-.7,3.2,290,27,1.6,1022.6,1,1.57,0,0,,-2,
119,수원,2019-01-16 16:00,-2,2.4,290,33,1.7,1022.4,1,1.09,0,0,,-3,
119,수원,2019-01-16 17:00,-2.4,2.7,270,37,1.9,1021.9,1,.5,2,2,11,-3.5,
119,수원,2019-01-16 18:00,-2.9,2.2,250,43,2.1,1021.4,0,.03,8,8,10,-3.6,
119,수원,2019-01-16 19:00,-2.8,2.3,250,48,2.4,1021.8,,,3,3,9,-3.1,
119,수원,2019-01-16 20:00,-2.9,1.9,230,50,2.5,1021.7,,,9,9,8,-3,
119,수원,2019-01-16 21:00,-2.6,1.8,230,55,2.8,1021.6,,,9,9,9,-2.9,
119,수원,2019-01-16 22:00,-3,2.5,200,70,3.4,1021.4,,,8,8,7,-2.8,
119,수원,2019-01-16 23:00,-3.5,1.3,140,81,3.8,1021.3,,,9,9,7,-2.7,
119,수원,2019-01-17 00:00,-3.2,1.5,140,79,3.8,1021,,,9,9,,-2.7,
119,수원,2019-01-17 01:00,-3.1,.9,140,78,3.8,1020.4,,,9,9,8,-2.7,
119,수원,2019-01-17 02:00,-2.9,1.5,160,84,4.2,1019.9,,,9,9,10,-2.6,
119,수원,2019-01-17 03:00,-2.6,1.1,140,85,4.3,1020,,,9,9,12,-2.5,
119,수원,2019-01-17 04:00,-2.4,.7,180,85,4.4,1019.1,,,9,9,8,-2.3,
119,수원,2019-01-17 05:00,-2.2,.3,0,84,4.4,1018.8,,,9,9,8,-2.2,
119,수원,2019-01-17 06:00,-2.9,0,0,91,4.5,1018.4,,,9,9,10,-3.1,
119,수원,2019-01-17 07:00,-3.2,1,200,94,4.5,1018.9,,,4,4,11,-4,
119,수원,2019-01-17 08:00,-4.2,0,0,96,4.3,1019.4,0,0,1,1,10,-4.7,
119,수원,2019-01-17 09:00,-1,.3,0,92,5.2,1019.6,.7,.29,0,0,,-4.3,
119,수원,2019-01-17 10:00,2.1,1.9,290,62,4.4,1020,1,.87,0,0,,-2.1,
119,수원,2019-01-17 11:00,3.1,3,320,37,2.8,1020.5,1,1.38,0,0,,-.1,
119,수원,2019-01-17 12:00,4.5,3.7,270,30,2.5,1020.2,1,1.72,0,0,,3,
119,수원,2019-01-17 13:00,4.7,4.2,290,19,1.6,1019.3,1,1.93,0,0,,-.2,
119,수원,2019-01-17 14:00,5,3.5,290,16,1.4,1018.8,1,1.84,0,0,,2.1,
119,수원,2019-01-17 15:00,4.7,4.7,270,14,1.2,1019.1,1,1.57,1,0,,0,
119,수원,2019-01-17 16:00,3.2,3.6,270,19,1.5,1019.5,1,1.11,1,0,,-.5,
119,수원,2019-01-17 17:00,2.5,2.6,290,22,1.6,1019.9,1,.53,0,0,,-1.3,
119,수원,2019-01-17 18:00,1.1,2,270,28,1.8,1020.1,.4,.06,0,0,,-2.5,
119,수원,2019-01-17 19:00,-.7,.9,200,47,2.7,1020.7,,,0,0,,-3.7,
119,수원,2019-01-17 20:00,-2,.3,0,58,3.1,1021.4,,,0,0,,-4.3,
119,수원,2019-01-17 21:00,-2.9,.5,20,65,3.2,1022.2,,,0,0,,-4.8,
119,수원,2019-01-17 22:00,-3,.7,270,68,3.3,1022.5,,,0,0,,-5.2,
119,수원,2019-01-17 23:00,-3.6,.6,160,77,3.6,1023.2,,,0,0,,-5.6,
119,수원,2019-01-18 00:00,-4.2,.3,0,81,3.6,1023.5,,,0,0,,-6,
119,수원,2019-01-18 01:00,-4.7,.4,0,83,3.6,1023.5,,,0,0,,-6.4,
119,수원,2019-01-18 02:00,-5.6,.1,0,86,3.5,1023.7,,,0,0,,-6.7,
119,수원,2019-01-18 03:00,-5.9,.3,0,88,3.5,1023.4,,,0,0,,-7.1,
119,수원,2019-01-18 04:00,-6.4,.5,200,88,3.3,1023.3,,,0,0,,-7.3,
119,수원,2019-01-18 05:00,-6.2,.1,0,92,3.6,1023.4,,,0,0,,-7.5,
119,수원,2019-01-18 06:00,-6.9,.5,270,93,3.4,1023.8,,,0,0,,-7.6,
119,수원,2019-01-18 07:00,-7.3,0,0,93,3.3,1024.4,,,0,0,,-7.9,
119,수원,2019-01-18 08:00,-7.2,0,0,91,3.2,1025,0,0,0,0,,-7.7,
119,수원,2019-01-18 09:00,-2.3,.5,160,70,3.6,1025.6,1,.39,0,0,,-6.5,
119,수원,2019-01-18 10:00,-.8,1.1,160,61,3.5,1025.2,1,.93,0,0,,-3.4,
119,수원,2019-01-18 11:00,2.2,1.3,180,39,2.8,1025.3,1,1.4,0,0,,-.1,
119,수원,2019-01-18 12:00,4,1.1,230,32,2.6,1024.7,1,1.72,0,0,,3.6,
119,수원,2019-01-18 13:00,5.9,1.3,250,36,3.3,1023.4,1,1.81,4,0,,1,
119,수원,2019-01-18 14:00,6.3,3,290,41,3.9,1022.5,1,1.74,0,0,,3.2,
119,수원,2019-01-18 15:00,6.8,2.6,270,39,3.8,1022.7,1,1.4,0,0,,1.4,
119,수원,2019-01-18 16:00,5.4,2.6,320,45,4,1023,1,.91,4,0,,.3,
119,수원,2019-01-18 17:00,4.2,2.1,270,51,4.2,1023,.7,.35,4,0,,-.5,
119,수원,2019-01-18 18:00,3,.9,290,56,4.2,1022.5,0,.03,3,0,,-1,
119,수원,2019-01-18 19:00,1,.4,0,63,4.2,1022.7,,,6,6,10,-2.1,
119,수원,2019-01-18 20:00,0,.1,0,71,4.3,1022.8,,,5,5,9,-2.5,
119,수원,2019-01-18 21:00,-.8,0,0,75,4.3,1022.9,,,8,6,9,-2.9,
119,수원,2019-01-18 22:00,-1.3,0,0,82,4.6,1022.8,,,6,6,9,-3.2,
119,수원,2019-01-18 23:00,-.3,.9,200,75,4.5,1022.9,,,10,2,8,-2.3,
119,수원,2019-01-19 00:00,-.8,0,0,80,4.6,1022.7,,,8,6,8,-2.7,
119,수원,2019-01-19 01:00,-.4,.2,0,75,4.5,1022.7,,,10,8,8,-2.4,
119,수원,2019-01-19 02:00,-1.6,0,0,81,4.4,1022.2,,,6,6,8,-3.6,
119,수원,2019-01-19 03:00,-1.7,.1,0,84,4.5,1022,,,7,4,8,-3.4,
119,수원,2019-01-19 04:00,-2.3,0,0,87,4.5,1021.9,,,6,1,9,-4,
119,수원,2019-01-19 05:00,-2.1,.1,0,89,4.7,1021.6,,,8,1,9,-3.5,
119,수원,2019-01-19 06:00,-2,0,0,87,4.6,1021.2,,,8,2,10,-3.3,
119,수원,2019-01-19 07:00,-1.4,.7,180,83,4.6,1021.5,,,8,5,8,-3.5,
119,수원,2019-01-19 08:00,-.6,.6,180,79,4.6,1021.7,0,0,9,6,8,-2.5,
119,수원,2019-01-19 09:00,.4,.6,200,74,4.6,1021.5,0,.2,9,2,7,-1.6,
119,수원,2019-01-19 10:00,3.2,1.1,160,65,5,1021.4,.4,.71,7,4,7,-.1,
119,수원,2019-01-19 11:00,5,2,160,59,5.2,1021.3,1,1.2,7,0,,3,
119,수원,2019-01-19 12:00,6.2,2.5,160,58,5.5,1020.3,1,1.57,8,4,35,4.8,
119,수원,2019-01-19 13:00,7.1,.8,180,56,5.6,1019,.8,1.42,7,7,9,4.3,
119,수원,2019-01-19 14:00,8.1,1.5,160,51,5.5,1017.7,.5,1,7,7,11,3.7,
119,수원,2019-01-19 15:00,8.3,1.1,180,49,5.4,1016.8,.4,.91,4,4,10,1.7,
119,수원,2019-01-19 16:00,7.7,.7,90,49,5.2,1016.2,1,.88,3,3,10,.9,
119,수원,2019-01-19 17:00,6.6,.2,0,52,5.1,1015.5,.9,.38,0,0,,-.2,
119,수원,2019-01-19 18:00,3.1,.6,200,64,4.9,1015.4,.1,.05,0,0,,-.3,
119,수원,2019-01-19 19:00,1.6,.1,0,73,5,1015.3,,,2,0,,-.6,
119,수원,2019-01-19 20:00,.9,.4,0,78,5.1,1015.2,,,6,1,38,-.3,
119,수원,2019-01-19 21:00,1.4,1,270,76,5.2,1015,,,8,8,41,-.8,
119,수원,2019-01-19 22:00,2.1,.6,50,78,5.6,1014.8,,,8,2,15,-.7,
119,수원,2019-01-19 23:00,3.5,1.2,290,70,5.5,1014.6,,,2,2,14,-.4,
119,수원,2019-01-20 00:00,3.7,1.6,270,72,5.8,1014.9,,,9,9,,-.3,
119,수원,2019-01-20 01:00,3.3,1.2,290,76,5.9,1014.6,,,8,6,5,-.3,
119,수원,2019-01-20 02:00,2.7,1.2,290,83,6.1,1014.3,,,8,6,5,-.7,
119,수원,2019-01-20 03:00,2.4,1.5,270,87,6.3,1014.4,,,9,6,9,-.9,
119,수원,2019-01-20 04:00,2.2,2.1,290,82,5.9,1014.7,,,8,6,9,-.8,
119,수원,2019-01-20 05:00,1.3,1.9,290,76,5.1,1014.9,,,7,3,6,-1.2,
119,수원,2019-01-20 06:00,0,3.4,290,58,3.6,1015.4,,,0,0,,-2.3,
119,수원,2019-01-20 07:00,-.8,3,290,53,3,1016.1,,,0,0,,-3,
119,수원,2019-01-20 08:00,-1.5,3.4,290,54,3,1017.2,0,0,0,0,,-3.4,
119,수원,2019-01-20 09:00,-.5,3.2,290,47,2.8,1018.4,.9,.28,0,0,,-2.9,
119,수원,2019-01-20 10:00,.5,3.7,270,38,2.4,1018.8,1,.84,0,0,,-1.5,
119,수원,2019-01-20 11:00,1.3,4.1,320,33,2.2,1019.5,1,1.43,0,0,,-.2,
119,수원,2019-01-20 12:00,1.7,4.9,320,29,2,1019.2,1,1.8,0,0,,1.1,
119,수원,2019-01-20 13:00,2,4.6,290,27,1.9,1018.9,1,1.97,0,0,,-.2,
119,수원,2019-01-20 14:00,2.5,4.7,290,26,1.9,1018.5,1,1.89,0,0,,1.4,
119,수원,2019-01-20 15:00,2.2,3.9,270,28,2,1018.5,1,1.6,0,0,,-.2,
119,수원,2019-01-20 16:00,.6,4.6,270,28,1.8,1018.8,1,1.14,0,0,,-.7,
119,수원,2019-01-20 17:00,-.2,3.9,270,33,2,1018.9,1,.59,0,0,,-1.8,
119,수원,2019-01-20 18:00,-1.1,3.7,270,35,2,1019.1,.5,.08,0,0,,-3.1,
119,수원,2019-01-20 19:00,-1.6,2.6,290,31,1.7,1020.2,,,0,0,,-3.9,
119,수원,2019-01-20 20:00,-2.3,3,320,33,1.7,1020.9,,,0,0,,-4.4,
119,수원,2019-01-20 21:00,-3.2,3.3,320,35,1.7,1020.9,,,0,0,,-4.9,
119,수원,2019-01-20 22:00,-4,2.4,290,39,1.8,1021.6,,,0,0,,-5.5,
119,수원,2019-01-20 23:00,-4.5,2.1,290,40,1.8,1021.9,,,0,0,,-5.9,
119,수원,2019-01-21 00:00,-5,.8,290,42,1.8,1022.1,,,0,0,,-6.2,
119,수원,2019-01-21 01:00,-5.4,.8,290,45,1.8,1021.8,,,0,0,,-6.6,
119,수원,2019-01-21 02:00,-6.7,.5,180,52,1.9,1021.7,,,0,0,,-7,
119,수원,2019-01-21 03:00,-6.8,1,200,56,2.1,1021.5,,,0,0,,-7.3,
119,수원,2019-01-21 04:00,-7.1,.5,180,59,2.1,1021,,,0,0,,-7.5,
119,수원,2019-01-21 05:00,-6.7,1.2,160,58,2.1,1020.6,,,0,0,,-7.6,
119,수원,2019-01-21 06:00,-6.9,.9,160,60,2.2,1020.2,,,0,0,,-7.8,
119,수원,2019-01-21 07:00,-7.5,.6,180,66,2.3,1020.1,,,0,0,,-8,
119,수원,2019-01-21 08:00,-6.7,2,160,62,2.3,1019.6,0,.01,0,0,,-7.6,
119,수원,2019-01-21 09:00,-5.1,1.3,180,59,2.5,1019.4,.6,.24,7,7,12,-4.5,
119,수원,2019-01-21 10:00,-3.7,1.1,160,60,2.8,1019.5,0,.35,8,8,12,-2.3,
119,수원,2019-01-21 11:00,-1.1,2.2,140,57,3.2,1019.2,.4,.85,9,9,11,-.4,
119,수원,2019-01-21 12:00,.2,1.4,160,58,3.6,1018.6,.1,.63,10,9,8,-.1,
119,수원,2019-01-21 13:00,2.6,1.2,200,61,4.5,1017,0,.48,9,9,8,.9,
119,수원,2019-01-21 14:00,5.4,3.3,250,54,4.9,1015.9,.3,1,8,8,10,2.7,
119,수원,2019-01-21 15:00,4.9,4.5,250,56,4.9,1015.7,.9,1.32,7,7,10,2.1,
119,수원,2019-01-21 16:00,4.4,4.2,250,57,4.8,1015.7,.2,.64,9,9,12,1.6,
119,수원,2019-01-21 17:00,4,3,250,61,5,1015.6,.1,.3,8,8,11,.6,
119,수원,2019-01-21 18:00,3.4,2.5,250,69,5.4,1015.4,0,.03,6,6,10,-.3,
119,수원,2019-01-21 19:00,3.6,2.3,250,70,5.6,1015.7,,,4,4,9,-.2,
119,수원,2019-01-21 20:00,2.8,2.2,250,71,5.3,1015.9,,,1,1,10,-.5,
119,수원,2019-01-21 21:00,1.9,1.6,270,71,5,1016.1,,,0,0,,-1.1,
119,수원,2019-01-21 22:00,1.2,2.2,270,74,4.9,1016.2,,,0,0,,-1.7,
119,수원,2019-01-21 23:00,.6,2,270,75,4.8,1016.2,,,0,0,,-2.4,
119,수원,2019-01-22 00:00,-1.8,.8,180,89,4.8,1016.6,,,0,0,,-3.5,
119,수원,2019-01-22 01:00,-2.8,.4,0,91,4.5,1016.5,,,0,0,,-4,
119,수원,2019-01-22 02:00,-3.5,0,0,92,4.3,1016.4,,,0,0,,-4.5,
119,수원,2019-01-22 03:00,-3.8,.5,20,96,4.4,1016.6,,,0,0,,-4.9,
119,수원,2019-01-22 04:00,-4.5,.5,160,96,4.2,1016.2,,,0,0,,-5.1,
119,수원,2019-01-22 05:00,-4.1,.3,0,98,4.4,1016,,,0,0,,-5.4,
119,수원,2019-01-22 06:00,-4.7,.2,0,97,4.2,1016.1,,,0,0,,-5.7,
119,수원,2019-01-22 07:00,-4.4,.2,0,98,4.3,1016.3,,,0,0,,-5.9,
119,수원,2019-01-22 08:00,-4,1.2,180,99,4.5,1016.6,0,.01,0,0,,-5.8,
119,수원,2019-01-22 09:00,-1.3,0,0,98,5.5,1016.6,.8,.41,0,0,,-4.5,
119,수원,2019-01-22 10:00,1.5,1.4,160,80,5.5,1016.9,1,1.12,0,0,,-1.2,
119,수원,2019-01-22 11:00,4.9,1.6,160,69,6,1016.8,1,1.41,0,0,,1.4,
119,수원,2019-01-22 12:00,5.9,2.5,230,58,5.4,1016.4,.9,1.41,6,6,8,3.7,
119,수원,2019-01-22 13:00,6.6,2.5,250,53,5.2,1015.6,.7,1.3,7,7,10,3.6,
119,수원,2019-01-22 14:00,7.4,2.2,230,48,4.9,1014.7,.8,1.44,6,6,11,4.1,
119,수원,2019-01-22 15:00,7.4,3,270,51,5.3,1014.5,.8,1.04,4,4,12,2.1,
119,수원,2019-01-22 16:00,5.8,4.2,250,46,4.2,1014.7,1,1.08,2,2,12,.5,
119,수원,2019-01-22 17:00,4.9,3.3,250,59,5.1,1014.6,1,.5,0,0,,-.2,
119,수원,2019-01-22 18:00,3.2,1.2,250,66,5.1,1014.8,.2,.07,0,0,,-.4,
119,수원,2019-01-22 19:00,1.9,.6,250,69,4.9,1014.9,,,0,0,,-1,
119,수원,2019-01-22 20:00,-.2,0,0,82,4.9,1015,,,0,0,,-1.7,
119,수원,2019-01-22 21:00,-.9,.8,230,82,4.7,1015,,,0,0,,-2.3,
119,수원,2019-01-22 22:00,-1.4,.2,0,86,4.8,1015,,,0,0,,-2.9,
119,수원,2019-01-22 23:00,-2.1,.4,0,90,4.7,1015,,,0,0,,-3.4,
119,수원,2019-01-23 00:00,-2.3,.4,0,90,4.6,1015.2,,,0,0,,-3.7,
119,수원,2019-01-23 01:00,-2.7,.4,0,95,4.8,1015,,,0,0,,-4,
119,수원,2019-01-23 02:00,-3,.6,70,96,4.7,1014.8,,,0,0,,-4.3,
119,수원,2019-01-23 03:00,-3.4,.2,0,96,4.6,1014.8,,,0,0,,-4.5,
119,수원,2019-01-23 04:00,-3.6,.1,0,97,4.5,1014.4,,,0,0,,-4.7,
119,수원,2019-01-23 05:00,-3.6,0,0,99,4.6,1013.9,,,0,0,,-5,
119,수원,2019-01-23 06:00,-3.6,.1,0,99,4.6,1013.9,,,4,0,,-5.1,
119,수원,2019-01-23 07:00,-3.8,0,0,99,4.6,1014.1,,,0,0,,-5.2,
119,수원,2019-01-23 08:00,-3.6,0,0,100,4.7,1014.8,0,0,0,0,,-5.2,
119,수원,2019-01-23 09:00,-1.2,0,0,100,5.6,1015.3,.2,.24,0,0,,-3.8,
119,수원,2019-01-23 10:00,2.2,.2,0,78,5.6,1015.9,1,.74,0,0,,-.9,
119,수원,2019-01-23 11:00,5.4,2.3,290,74,6.6,1016.5,1,1.16,0,0,,.8,
119,수원,2019-01-23 12:00,7.4,2,270,58,6,1016.2,1,1.56,0,0,,5.9,
119,수원,2019-01-23 13:00,8,3.5,290,33,3.5,1015.8,1,1.74,0,0,,4.9,
119,수원,2019-01-23 14:00,8.2,4.4,320,27,2.9,1015.6,1,1.79,0,0,,4.5,
119,수원,2019-01-23 15:00,7.7,4,290,27,2.8,1015.9,1,1.53,0,0,,2.9,
119,수원,2019-01-23 16:00,6.2,3.8,270,36,3.4,1015.9,1,1.09,0,0,,3.2,
119,수원,2019-01-23 17:00,5.4,4.3,270,27,2.4,1016.4,1,.59,0,0,,1.6,
119,수원,2019-01-23 18:00,4.1,4,270,31,2.5,1016.9,.5,.09,0,0,,.2,
